class,syn
http://purl.obolibrary.org/obo/DOID_0110212,Cowchock syndrome
http://purl.obolibrary.org/obo/DOID_0110212,NADMR
http://purl.obolibrary.org/obo/DOID_0110212,NAMSD
http://purl.obolibrary.org/obo/DOID_0110212,X-linked Charcot-Marie-Tooth disease type 4
http://purl.obolibrary.org/obo/DOID_0110212,axonal motor sensory neuropathy with deafness and mental retardation
http://purl.obolibrary.org/obo/DOID_0110218,BRGDA1
http://purl.obolibrary.org/obo/DOID_0110219,BRGDA2
http://purl.obolibrary.org/obo/DOID_0110220,BRGDA3
http://purl.obolibrary.org/obo/DOID_0110221,BRGDA4
http://purl.obolibrary.org/obo/DOID_0110222,BRGDA5
http://purl.obolibrary.org/obo/DOID_0110223,BRGDA6
http://purl.obolibrary.org/obo/DOID_0110224,BRGDA7
http://purl.obolibrary.org/obo/DOID_0110225,BRGDA8
http://purl.obolibrary.org/obo/DOID_0110226,BRGDA9
http://purl.obolibrary.org/obo/DOID_0110227,CTRCT32
http://purl.obolibrary.org/obo/DOID_0110227,CTAA1
http://purl.obolibrary.org/obo/DOID_0110227,CTPP5
http://purl.obolibrary.org/obo/DOID_0110227,anterior polar cataract 1
http://purl.obolibrary.org/obo/DOID_0110227,posterior polar cataract 5
http://purl.obolibrary.org/obo/DOID_0110228,CCV
http://purl.obolibrary.org/obo/DOID_0110228,CTRCT8
http://purl.obolibrary.org/obo/DOID_0110228,"cataract, congenital, Volkmann type"
http://purl.obolibrary.org/obo/DOID_0110229,CTRCT6
http://purl.obolibrary.org/obo/DOID_0110229,ARCC2
http://purl.obolibrary.org/obo/DOID_0110229,CTPP1
http://purl.obolibrary.org/obo/DOID_0110229,age related cortical cataract 2
http://purl.obolibrary.org/obo/DOID_0110229,posterior polar cataract 1
http://purl.obolibrary.org/obo/DOID_0110230,CATC3
http://purl.obolibrary.org/obo/DOID_0110230,CTRCT34
http://purl.obolibrary.org/obo/DOID_0110230,autosomal recessive congenital cataract 3
http://purl.obolibrary.org/obo/DOID_0110230,cataract 34 multiple types with or without microcornea
http://purl.obolibrary.org/obo/DOID_0110231,CTRCT1
http://purl.obolibrary.org/obo/DOID_0110231,Duffy linked cataract
http://purl.obolibrary.org/obo/DOID_0110231,"cataract 1, multiple types, with or without microcornea"
http://purl.obolibrary.org/obo/DOID_0110231,CAE1
http://purl.obolibrary.org/obo/DOID_0110231,CZP1
http://purl.obolibrary.org/obo/DOID_0110231,zonular pulverulent cataract 1
http://purl.obolibrary.org/obo/DOID_0110232,cataract 29 coralliform
http://purl.obolibrary.org/obo/DOID_0110233,CTRCT27
http://purl.obolibrary.org/obo/DOID_0110233,cataract 27 nuclear progressive
http://purl.obolibrary.org/obo/DOID_0110234,CTRCT4
http://purl.obolibrary.org/obo/DOID_0110234,cataract 4 multiple types with or without microcornea
http://purl.obolibrary.org/obo/DOID_0110234,CCA3
http://purl.obolibrary.org/obo/DOID_0110234,congenital cataract cerulean type 3
http://purl.obolibrary.org/obo/DOID_0110235,CTRCT2
http://purl.obolibrary.org/obo/DOID_0110235,cataract 2 multiple types with or without microcornea
http://purl.obolibrary.org/obo/DOID_0110236,CTRCT39
http://purl.obolibrary.org/obo/DOID_0110236,autosomal dominant cataract 39 multiple types
http://purl.obolibrary.org/obo/DOID_0110237,CTRCT42
http://purl.obolibrary.org/obo/DOID_0110238,CATC2
http://purl.obolibrary.org/obo/DOID_0110238,CTRCT18
http://purl.obolibrary.org/obo/DOID_0110238,autosomal recessive congenital cataract 2
http://purl.obolibrary.org/obo/DOID_0110238,cataract 18 autosomal recessive
http://purl.obolibrary.org/obo/DOID_0110239,CTRCT12
http://purl.obolibrary.org/obo/DOID_0110240,CTRCT20
http://purl.obolibrary.org/obo/DOID_0110241,CTRCT41
http://purl.obolibrary.org/obo/DOID_0110241,congenital nuclear type cataract 41
http://purl.obolibrary.org/obo/DOID_0110242,CTRCT13
http://purl.obolibrary.org/obo/DOID_0110243,CTRCT46
http://purl.obolibrary.org/obo/DOID_0110243,juvenilae cataract Hutterite type
http://purl.obolibrary.org/obo/DOID_0110244,ARCC1
http://purl.obolibrary.org/obo/DOID_0110244,CTRCT28
http://purl.obolibrary.org/obo/DOID_0110244,age-related cortical cataract 1
http://purl.obolibrary.org/obo/DOID_0110245,CATC5
http://purl.obolibrary.org/obo/DOID_0110245,CTRCT38
http://purl.obolibrary.org/obo/DOID_0110245,autosomal recessive congenital cataract 5
http://purl.obolibrary.org/obo/DOID_0110246,CTRCT26
http://purl.obolibrary.org/obo/DOID_0110247,CATC4
http://purl.obolibrary.org/obo/DOID_0110247,CTRCT36
http://purl.obolibrary.org/obo/DOID_0110247,autosomal recessive congenital cataract 4
http://purl.obolibrary.org/obo/DOID_0110248,CTRCT30
http://purl.obolibrary.org/obo/DOID_0110248,Dusty cataract
http://purl.obolibrary.org/obo/DOID_0110248,cataract 30 pulverulent
http://purl.obolibrary.org/obo/DOID_0110248,cataract Coppock-like
http://purl.obolibrary.org/obo/DOID_0110249,CTRCT11
http://purl.obolibrary.org/obo/DOID_0110249,CPP4
http://purl.obolibrary.org/obo/DOID_0110249,CTPP4
http://purl.obolibrary.org/obo/DOID_0110249,posterior polar cataract 4
http://purl.obolibrary.org/obo/DOID_0110250,CTRCT16
http://purl.obolibrary.org/obo/DOID_0110250,CTPP2
http://purl.obolibrary.org/obo/DOID_0110250,posterior polar cataract 2
http://purl.obolibrary.org/obo/DOID_0110251,CTRCT15
http://purl.obolibrary.org/obo/DOID_0110252,CTRCT37
http://purl.obolibrary.org/obo/DOID_0110252,CCA5
http://purl.obolibrary.org/obo/DOID_0110252,congenital cataract cerulean type 5
http://purl.obolibrary.org/obo/DOID_0110253,CTRCT14
http://purl.obolibrary.org/obo/DOID_0110253,CAE3
http://purl.obolibrary.org/obo/DOID_0110253,CZP3
http://purl.obolibrary.org/obo/DOID_0110253,zonular pulverulent cataract 3
http://purl.obolibrary.org/obo/DOID_0110254,CCSSO
http://purl.obolibrary.org/obo/DOID_0110254,CTRCT25
http://purl.obolibrary.org/obo/DOID_0110254,central pouch-like cataract with sutural opacities
http://purl.obolibrary.org/obo/DOID_0110254,central saccular cataract with sutural opacities
http://purl.obolibrary.org/obo/DOID_0110254,early-onset cataract with Y-shaped suture opacities
http://purl.obolibrary.org/obo/DOID_0110255,CTRCT5
http://purl.obolibrary.org/obo/DOID_0110256,CTRCT21
http://purl.obolibrary.org/obo/DOID_0110256,cataract 21 multiple types with or without microcornea
http://purl.obolibrary.org/obo/DOID_0110256,CCA4
http://purl.obolibrary.org/obo/DOID_0110256,congenital cataract Cerulean type 4
http://purl.obolibrary.org/obo/DOID_0110257,CTRCT24
http://purl.obolibrary.org/obo/DOID_0110257,CTAA2
http://purl.obolibrary.org/obo/DOID_0110257,anterior polar cataract 2
http://purl.obolibrary.org/obo/DOID_0110257,anterior polar cataract 24
http://purl.obolibrary.org/obo/DOID_0110258,CTRCT10
http://purl.obolibrary.org/obo/DOID_0110258,CCZS
http://purl.obolibrary.org/obo/DOID_0110258,congenital zonular cataract with sutural opacities
http://purl.obolibrary.org/obo/DOID_0110259,CTRCT43
http://purl.obolibrary.org/obo/DOID_0110260,CTRCT7
http://purl.obolibrary.org/obo/DOID_0110260,CCA1
http://purl.obolibrary.org/obo/DOID_0110260,Cerulean type cataract 7
http://purl.obolibrary.org/obo/DOID_0110260,congenital Cerulean type cataract 1
http://purl.obolibrary.org/obo/DOID_0110261,CATCN1
http://purl.obolibrary.org/obo/DOID_0110261,CTRCT35
http://purl.obolibrary.org/obo/DOID_0110261,autosomal recessive congenital nuclear cataract 1
http://purl.obolibrary.org/obo/DOID_0110261,"cataract 35, congenital nuclear"
http://purl.obolibrary.org/obo/DOID_0110262,CTRCT45
http://purl.obolibrary.org/obo/DOID_0110263,CTRCT19
http://purl.obolibrary.org/obo/DOID_0110264,CTRCT33
http://purl.obolibrary.org/obo/DOID_0110264,cortical cataract 33
http://purl.obolibrary.org/obo/DOID_0110265,CTRCT31
http://purl.obolibrary.org/obo/DOID_0110265,CPP3
http://purl.obolibrary.org/obo/DOID_0110265,CTPP3
http://purl.obolibrary.org/obo/DOID_0110265,posterior polar cataract 3
http://purl.obolibrary.org/obo/DOID_0110266,CTRCT9
http://purl.obolibrary.org/obo/DOID_0110266,cataract 9 multiple types with or without microcornea
http://purl.obolibrary.org/obo/DOID_0110266,CATC1
http://purl.obolibrary.org/obo/DOID_0110266,autosomal recessive congenital cataract 1
http://purl.obolibrary.org/obo/DOID_0110267,CTRCT44
http://purl.obolibrary.org/obo/DOID_0110267,total early-onset cataract
http://purl.obolibrary.org/obo/DOID_0110268,CTRCT22
http://purl.obolibrary.org/obo/DOID_0110268,CATCN2
http://purl.obolibrary.org/obo/DOID_0110268,autosomal recessive congenital nuclear cataract 2
http://purl.obolibrary.org/obo/DOID_0110269,CTRCT3
http://purl.obolibrary.org/obo/DOID_0110269,cataract 3 multiple types with or without microcornea
http://purl.obolibrary.org/obo/DOID_0110269,CCA2
http://purl.obolibrary.org/obo/DOID_0110269,congenital Cerulean type cataract 2
http://purl.obolibrary.org/obo/DOID_0110270,CTRCT17
http://purl.obolibrary.org/obo/DOID_0110270,CATCN3
http://purl.obolibrary.org/obo/DOID_0110270,autosomal recessive congenital nuclear cataract 3
http://purl.obolibrary.org/obo/DOID_0110271,CTRCT23
http://purl.obolibrary.org/obo/DOID_0110271,lamellar cataract 23
http://purl.obolibrary.org/obo/DOID_0110272,CTRCT40
http://purl.obolibrary.org/obo/DOID_0110272,cataract 40 X-linked
http://purl.obolibrary.org/obo/DOID_0110272,cataract 40 with or without microcornea
http://purl.obolibrary.org/obo/DOID_11724,Erb's muscular dystrophy
http://purl.obolibrary.org/obo/DOID_11724,Leyden-Mbius muscular dystrophy
http://purl.obolibrary.org/obo/DOID_11724,limb girdle muscular dystrophy
http://purl.obolibrary.org/obo/DOID_0110275,LGMD2A
http://purl.obolibrary.org/obo/DOID_0110275,Leyden-Moebius muscular dystrophy
http://purl.obolibrary.org/obo/DOID_0110275,limb-girdle muscular dystrophy due to calpain deficiency
http://purl.obolibrary.org/obo/DOID_0110275,"muscular dystrophy, limb-girdle, type 2A"
http://purl.obolibrary.org/obo/DOID_0110275,pelvofemoral muscular dystrophy
http://purl.obolibrary.org/obo/DOID_0110275,primary calpainopathy
http://purl.obolibrary.org/obo/DOID_0110276,LGMD2B
http://purl.obolibrary.org/obo/DOID_0110276,LGMD3
http://purl.obolibrary.org/obo/DOID_0110276,limb-girdle muscular dystrophy due to dysferlin deficiency
http://purl.obolibrary.org/obo/DOID_0110276,limb-girdle muscular dystrophy type 3
http://purl.obolibrary.org/obo/DOID_0110277,DMDA1
http://purl.obolibrary.org/obo/DOID_0110277,LGMD2C
http://purl.obolibrary.org/obo/DOID_0110277,Maghrebian myopathy
http://purl.obolibrary.org/obo/DOID_0110277,SCARMD
http://purl.obolibrary.org/obo/DOID_0110277,autosomal recessive Duchenne-like muscular dystrophy type 1
http://purl.obolibrary.org/obo/DOID_0110277,deficiency of sarcoglycan gamma
http://purl.obolibrary.org/obo/DOID_0110277,gamma-sarcoglycanopathy
http://purl.obolibrary.org/obo/DOID_0110277,limb-girdle muscular dystrophy due to gamma-sarcoglycan deficiency
http://purl.obolibrary.org/obo/DOID_0110277,"muscular dystrophy, limb-girdle, type 2C"
http://purl.obolibrary.org/obo/DOID_0110277,severe childhood autosomal recessive muscular dystrophy North African type
http://purl.obolibrary.org/obo/DOID_0110278,Alpha-sarcoglycanopathy
http://purl.obolibrary.org/obo/DOID_0110278,DMDA2
http://purl.obolibrary.org/obo/DOID_0110278,Duchenne-like autosomal recessive muscular dystrophy type 2
http://purl.obolibrary.org/obo/DOID_0110278,LGMD2D
http://purl.obolibrary.org/obo/DOID_0110278,"muscular dystrophy, limb-girdle, type 2D"
http://purl.obolibrary.org/obo/DOID_0110278,primary adhalinopathy
http://purl.obolibrary.org/obo/DOID_0110279,Beta-sarcoglycanopathy
http://purl.obolibrary.org/obo/DOID_0110279,LGMD2E
http://purl.obolibrary.org/obo/DOID_0110279,Limb-girdle muscular dystrophy due to beta-sarcoglycan deficiency
http://purl.obolibrary.org/obo/DOID_0110279,"muscular dystrophy, limb-girdle, type 2E"
http://purl.obolibrary.org/obo/DOID_0110280,LGMD2F
http://purl.obolibrary.org/obo/DOID_0110280,delta-sarcoglycanopathy
http://purl.obolibrary.org/obo/DOID_0110280,limb-girdle muscular dystrophy due to delta-sarcoglycan deficiency
http://purl.obolibrary.org/obo/DOID_0110281,LGMD2G
http://purl.obolibrary.org/obo/DOID_0110281,limb-girdle muscular dystrophy due to telethonin deficiency
http://purl.obolibrary.org/obo/DOID_0110281,"muscular dystrophy, limb-girdle, type 2G"
http://purl.obolibrary.org/obo/DOID_0110282,LGMD2H
http://purl.obolibrary.org/obo/DOID_0110282,limb-girdle muscular dystrophy due to TRIM32 deficiency
http://purl.obolibrary.org/obo/DOID_0110282,muscular dystrophy Hutterite type
http://purl.obolibrary.org/obo/DOID_0110282,sarcotubular myopathy
http://purl.obolibrary.org/obo/DOID_0110283,LGMD2J
http://purl.obolibrary.org/obo/DOID_0110283,"muscular dystrophy, limb-girdle, type 2J"
http://purl.obolibrary.org/obo/DOID_0110284,LGMD2L
http://purl.obolibrary.org/obo/DOID_0110284,"muscular dystrophy, limb-girdle, type 2L"
http://purl.obolibrary.org/obo/DOID_0110285,LGMD2Q
http://purl.obolibrary.org/obo/DOID_0110285,autosomal recessive limb-girdle muscular dystrophy due to plectin deficiency
http://purl.obolibrary.org/obo/DOID_0110285,"muscular dystrophy, limb-girdle, type 2Q"
http://purl.obolibrary.org/obo/DOID_0110287,LGMD2S
http://purl.obolibrary.org/obo/DOID_0110287,"muscular dystrophy, limb-girdle, type 2S"
http://purl.obolibrary.org/obo/DOID_0110288,LGMD2W
http://purl.obolibrary.org/obo/DOID_0110288,"muscular dystrophy, limb-girdle, type 2W"
http://purl.obolibrary.org/obo/DOID_0110289,LGMD2Y
http://purl.obolibrary.org/obo/DOID_0110289,autosomal recessive muscular dystrophy due to LAP1B deficiency
http://purl.obolibrary.org/obo/DOID_0110289,autosomal recessive muscular dystrophy due to Torsin-1A-interacting protein 1 deficiency
http://purl.obolibrary.org/obo/DOID_0110289,"muscular dystrophy with progressive weakness, distal contractures and rigid spine"
http://purl.obolibrary.org/obo/DOID_0110289,"muscular dystrophy, limb-girdle, type 2Y"
http://purl.obolibrary.org/obo/DOID_0110290,LGMD2X
http://purl.obolibrary.org/obo/DOID_0110290,"muscular dystrophy, limb-girdle, type 2X"
http://purl.obolibrary.org/obo/DOID_0110292,LGMD2O
http://purl.obolibrary.org/obo/DOID_0110292,MDDGC3
http://purl.obolibrary.org/obo/DOID_0110292,muscular dystrophy-dystroglycanopathy (limb-girdle) type C3
http://purl.obolibrary.org/obo/DOID_0110292,muscular dystrophy-dystroglycanopathy limb-girdle POMGNT1-related
http://purl.obolibrary.org/obo/DOID_0110293,LGMD2P
http://purl.obolibrary.org/obo/DOID_0110293,MDDGC9
http://purl.obolibrary.org/obo/DOID_0110293,muscular dystrophy-dystroglycanopathy (limb-girdle) type C9
http://purl.obolibrary.org/obo/DOID_0110293,muscular dystrophy-dystroglycanopathy limb-girdle DAG1-related
http://purl.obolibrary.org/obo/DOID_0110294,LGMD2T
http://purl.obolibrary.org/obo/DOID_0110294,MDDGC14
http://purl.obolibrary.org/obo/DOID_0110294,muscular dystrophy limb-girdle type 2T
http://purl.obolibrary.org/obo/DOID_0110294,muscular dystrophy-dystroglycanopathy (limb-girdle) type C14
http://purl.obolibrary.org/obo/DOID_0110294,muscular dystrophy-dystroglycanopathy limb-girdle GMPPB-related
http://purl.obolibrary.org/obo/DOID_0110295,LGMD2U
http://purl.obolibrary.org/obo/DOID_0110295,MDDGC7
http://purl.obolibrary.org/obo/DOID_0110295,autosomal recessive limb-girdle muscular dystrophy due to ISPD deficiency
http://purl.obolibrary.org/obo/DOID_0110295,muscular dystrophy limb-girdle type 2U
http://purl.obolibrary.org/obo/DOID_0110295,muscular dystrophy-dystroglycanopathy (limb-girdle) type C7
http://purl.obolibrary.org/obo/DOID_0110296,LGMD2M
http://purl.obolibrary.org/obo/DOID_0110296,MDDGC4
http://purl.obolibrary.org/obo/DOID_0110296,muscular dystrophy-dystroglycanopathy (limb-girdle) type C 4
http://purl.obolibrary.org/obo/DOID_0110297,LGMD2K
http://purl.obolibrary.org/obo/DOID_0110297,MDDGC1
http://purl.obolibrary.org/obo/DOID_0110297,limb-girdle muscular dystrophy-intellectual disability syndrome
http://purl.obolibrary.org/obo/DOID_0110297,muscular dystrophy limb-girdle type 2K
http://purl.obolibrary.org/obo/DOID_0110297,muscular dystrophy-dystroglycanopathy (limb-girdle) type C 1
http://purl.obolibrary.org/obo/DOID_0110298,LGMD2N
http://purl.obolibrary.org/obo/DOID_0110298,MDDGC2
http://purl.obolibrary.org/obo/DOID_0110298,muscular dystrophy-dystroglycanopathy (limb-girdle) type C 2
http://purl.obolibrary.org/obo/DOID_0110298,muscular dystrophy-dystroglycanopathy limb-girdle POMT2-related
http://purl.obolibrary.org/obo/DOID_0110299,LGMD2I
http://purl.obolibrary.org/obo/DOID_0110299,Limb-girdle muscular dystrophy due to FKRP deficiency
http://purl.obolibrary.org/obo/DOID_0110299,MDDGC5
http://purl.obolibrary.org/obo/DOID_0110299,muscular dystrophy limb-girdle type 2I
http://purl.obolibrary.org/obo/DOID_0110299,muscular dystrophy-dystroglycanopathy (limb-girdle) type C 5
http://purl.obolibrary.org/obo/DOID_0110299,muscular dystrophy-dystroglycanopathy limb-girdle FRKP-related
http://purl.obolibrary.org/obo/DOID_0110303,LGMD1H
http://purl.obolibrary.org/obo/DOID_0110303,muscular dystrophy limb-girdle type 1H
http://purl.obolibrary.org/obo/DOID_0110304,LGMD1F
http://purl.obolibrary.org/obo/DOID_0110304,autosomal dominant limb-girdle muscular dystrophy type 1F
http://purl.obolibrary.org/obo/DOID_0110304,muscular dystrophy limb-girdle type 1F
http://purl.obolibrary.org/obo/DOID_0110305,LGMD1D
http://purl.obolibrary.org/obo/DOID_0110305,autosomal dominant limb-girdle muscular dystrophy type 1E
http://purl.obolibrary.org/obo/DOID_0110305,muscular dystrophy limb-girdle type 1D
http://purl.obolibrary.org/obo/DOID_0110305,muscular dystrophy limb-girdle type 1E
http://purl.obolibrary.org/obo/DOID_0110306,LGMD1G
http://purl.obolibrary.org/obo/DOID_0110306,autosomal dominant limb-girdle muscular dystrophy type 1G
http://purl.obolibrary.org/obo/DOID_0110306,muscular dystrophy limb-girdle type 1G
http://purl.obolibrary.org/obo/DOID_0110307,CMH1
http://purl.obolibrary.org/obo/DOID_0110307,"cardiomyopathy, familial hypertrophic 1"
http://purl.obolibrary.org/obo/DOID_0110307,hypertrophic cardiomyopathy 19
http://purl.obolibrary.org/obo/DOID_0110308,CMH2
http://purl.obolibrary.org/obo/DOID_0110308,cardiomyopathy familial hypertrophic 2
http://purl.obolibrary.org/obo/DOID_0110309,CMH3
http://purl.obolibrary.org/obo/DOID_0110309,cardiomyopathy familial hypertrophic 3
http://purl.obolibrary.org/obo/DOID_0110310,CMH4
http://purl.obolibrary.org/obo/DOID_0110310,"cardiomyopathy, familial hypertrophic, 4"
http://purl.obolibrary.org/obo/DOID_0110311,CMH21
http://purl.obolibrary.org/obo/DOID_0110311,cardiomyopathy familial hypertrophic 21
http://purl.obolibrary.org/obo/DOID_0110312,CMH6
http://purl.obolibrary.org/obo/DOID_0110312,"cardiomyopathy, familial hypertrophic 6"
http://purl.obolibrary.org/obo/DOID_0110313,CMH7
http://purl.obolibrary.org/obo/DOID_0110313,"cardiomyopathy, familial hypertrophic 7"
http://purl.obolibrary.org/obo/DOID_0110314,cardiomyopathy hypertrophic mid-left ventricular chamber type 1
