source_id,predicate_id,source_text,source_lang,target_lang,target_text,tsg_set
DOID:0111335,IAO:0000115,"A myopathy characterized by early childhood onset of proximal muscle weakness, with development of progressive extrapyramidal motor signs in most patients, and learning disabilities that has_material_basis_in compound heterozygous or homozygous mutation in the MICU1 gene on chromosome 10q22.1.",en,es,"La miopatía se caracteriza por la aparición en la infancia temprana de debilidad muscular proximal,  con desarrollo de signos motores extrapiramidales progresivos en la mayoría de los pacientes,  y problemas de aprendizaje y tiene_base_material_en una mutación compuesta heterocigota u homocigota en el gen MICU1 en el cromosoma 10q22.1"".",1
DOID:0111336,IAO:0000115,"A syndrome characterized by a flat facial profile, hypertelorism, a hypoplastic nose with slitlike nares, and sensorineural hearing loss that has_material_basis_in heterozygous mutation in the PAX3 gene on chromosome 2q36.1.",en,es,"El síndrome se caracteriza por un perfil facial plano, hipertelorismo,  nariz hipoplásica con narinas en forma de hendidura y pérdida auditiva neurosensorial y tiene_base_material_en una mutación heterocigota en el gen PAX3 en el cromosoma 2q36.1"".",1
DOID:0111337,IAO:0000115,"A syndrome characterized by craniosynostosis, midfacial hypoplasia, and foot malformations that has_material_basis_in heterozygous mutation in the FGFR2 gene on chromosome 10q26.13.",en,es,"El síndrome se caracteriza por craneosinostosis,  hipoplasia mediofacial y malformaciones de los pies y tiene_base_material_en una mutación heterocigota en el gen FGFR2 en el cromosoma 10q26.13"".",1
DOID:0111338,IAO:0000115,An inherited metabolic disorder characterized by elevated serum creatine kinase levels in the absence of muscle weakness or other symptoms that has_material_basis_in in some cases in heterozygous mutation in the CAV3 gene on chromosome 3p25.3.,en,es,El trastorno metabólico hereditario se caracteriza por niveles elevados de creatina cinasa en suero en ausencia de debilidad muscular u otros síntomas y tiene_base_material_en algunos casos en la mutación heterocigota en el gen CAV3 en el cromosoma 3p25.3.,1
DOID:0111339,IAO:0000115,"A syndrome characterized by severe, honeycomb-patterned palmoplantar keratosis, constrictions on the fingers and toes leading to autoamputation and mild to moderate congenital sensorineural hearing loss that has_material_basis_in heterozygous mutation in the GJB2 gene on chromosome 13q12.11.",en,es,"El síndrome se caracteriza por queratosis palmoplantar grave con patrón de panal de abeja,  constricciones en los dedos de manos y pies que conducen a la autoamputación y pérdida auditiva neurosensorial congénita de leve a moderada y tiene_base_material_en una mutación heterocigota en el gen GJB2 del cromosoma 13q12.11"".",1
DOID:0111340,IAO:0000115,"A syndrome characterized by visual loss and sensorineural hearing loss with onset in childhood and associated with other symptoms including; progressive external ophthalmoplegia, muscle cramps, hyperreflexia, and ataxia that has_material_basis_in heterozygous mutation in the OPA1 gene on chromosome 3q29.",en,es,El síndrome se caracteriza por pérdida visual y pérdida auditiva neurosensorial con inicio en la infancia y asociado a otros síntomas que incluyen.,1
DOID:0111341,IAO:0000115,A tooth disease characterized by incomplete tooth eruption despite the presence of a clear eruption pathway that has_material_basis_in heterozygous mutation in the PTHR1 gene on chromosome 3p21.31.,en,es,La enfermedad dental se caracteriza por una erupción dental incompleta a pesar de la presencia de una clara vía de erupción y tiene_base_material_en una mutación heterocigota en el gen PTHR1 en el cromosoma 3p21.31.,1
DOID:0111342,IAO:0000115,"An ectodermal dysplasia characterized by reticulate hyperpigmentation, noncicatricial alopecia, and onychodystrophy that has_material_basis_in heterozygous mutation in the KRT14 gene on chromosome 17q21.2.",en,es,"La displasia ectodérmica se caracteriza por hiperpigmentación reticulada,  alopecia no cicicatricial y onicodistrofia tiene_base_material_en una mutación heterocigota en el gen KRT14 en el cromosoma 17q21.2"".",1
DOID:0111343,IAO:0000115,"A syndrome characterized by facial anomalies, hyperextensibility, hypotonia, and meningocele-related neurologic dysfunction that has_material_basis_in heterozygous mutation in the NOTCH3 gene on chromosome 19p13.12.",en,es,"El síndrome se caracteriza por anomalías faciales,  hiperextensibilidad,  hipotonía y disfunción neurológica relacionada con el meningocele y tiene_base_material_en una mutación heterocigota en el gen NOTCH3 en el cromosoma 19p13.12"".",1
DOID:0111344,IAO:0000115,A myeloproliferative neoplasm characterized by chronic proliferation of myeloid cells and eosinophilia in the peripheral blood and bone marrow that has_material_basis_in a fusion of the ETV6 and PDGFRB genes formed by a translocation from chromosome 12 to chromosome 5q32.,en,es,La neoplasia mieloproliferativa se caracteriza por la proliferación crónica de células mieloides y eosinofilia en la sangre periférica y la médula ósea y tiene_base_material_en una fusión de los genes ETV6 y PDGFRB formada por una translocación del cromosoma 12 al cromosoma 5q32.,1
DOID:0111345,IAO:0000115,"An epidermolysis bullosa dystrophica characterized by generalized blistering at birth that usually regresses by 6 to 24 months of age that has_material_basis_in heterozygous, compound heterozygous or homozygous mutation in COL7A1 on chromosome 3p21.31.",en,es,"La epidermólisis bullosa distrófica se caracteriza por ampollas generalizadas al nacer que suelen remitir entre los 6 y los 24 meses de edad y tiene_base_material_en heterocigota,  heterocigota compuesta o mutación homocigota en COL7A1 en el cromosoma 3p21.31"".",1
DOID:0111346,IAO:0000115,An epidermolysis bullosa simplex characterized by generalized blistering with mottled hyper- and hypopigmentation of the skin that has_material_basis_in heterozygous mutation in KRT5 on chromosome 12q13.13.,en,es,La epidermólisis ampollosa simple se caracteriza por ampollas generalizadas con hiper e hipopigmentación moteada de la piel y tiene_base_material_en una mutación heterocigota en KRT5 en el cromosoma 12q13.13.,1
DOID:0111348,IAO:0000115,"A syndrome characterized by typically mild epiphyseal dysplasia, progessive myopia, retinal thinning, crenated cataracts, conductive deafness and brachydactyly that has_material_basis_in heterozygous mutation in the COL2A1 gene on chromosome 12q13.11.",en,es,"El síndrome se caracteriza por displasia epifisaria típicamente leve,  miopía progesiva,  adelgazamiento de la retina,  cataratas crenadas,  sordera conductiva y braquidactilia y tiene_base_material_en una mutación heterocigota en el gen COL2A1 en el cromosoma 12q13.11"".",1
DOID:0111349,IAO:0000115,A syndrome characterized by extraintestinal manifestation of familial adenomatous polyposis that has_material_basis_in in some cases by extreme 3' mutation in APC on 5q22.2.,en,es,El síndrome se caracteriza por la manifestación extraintestinal de la poliposis adenomatosa familiar y tiene_base_material_en algunos casos por mutación extrema 3' en APC en 5q22.2.,1
DOID:0111350,IAO:0000115,"A dysostosis characterized by polysyndactyly of hands and/or feet, mirror image duplication of the feet, nasal defects, and loss of identity between fibula and tibia that has_material_basis_in heterozygous inheritance of small (less than 80kb) duplications in a SHH regulatory element located in intron 5 of the LMBR1 gene on chromosome 7q36.3.",en,es,"La disostosis se caracteriza por polisindactilia de manos y/o pies,  duplicación en espejo de los pies,  defectos nasales y pérdida de identidad entre el peroné y la tibia y tiene_base_material_en una herencia heterocigota de pequeñas duplicaciones (menos de 80kb) en un elemento regulador SHH localizado_en el intrón 5 del gen LMBR1 en el cromosoma 7q36.3"".",1
DOID:0111351,IAO:0000115,A D-2-hydroxyglutaric aciduria that has_material_basis_in homozygous or compound heterozygous mutation in D2HGDH on 2q37.3.,en,es,"La aciduria D-2-hidroxiglutárica tiene_base_material_en una mutación homocigota o heterocigota compuesta en D2HGDH en 2q37.3"".",1
DOID:0111352,IAO:0000115,A D-2-hydroxyglutaric aciduria that has_material_basis_in heterozygous mutation in IDH2 on 15q26.1.,en,es,La aciduria D-2-hidroxiglutárica tiene_base_material_en una mutación heterocigota en IDH2 en 15q26.1.,1
DOID:0111353,IAO:0000115,"An arthrogryposis, renal dysfunction, and cholestasis that has_material_basis_in homozygous or compound heterozygous mutation in VPS33B on 15q26.1.",en,es,"La artrogriposis  disfunción renal y colestasis tiene_base_material_en una mutación homocigota o heterocigota compuesta en VPS33B en 15q26.1"".",1
DOID:0111354,IAO:0000115,"An arthrogryposis, renal dysfunction, and cholestasis that has_material_basis_in homozygous or compound heterozygous mutation in VIPAS39 on 14q24.3.",en,es,"La artrogriposis  disfunción renal y colestasis tiene_base_material_en una mutación homocigota o heterocigota compuesta en VIPAS39 en 14q24.3"".",1
DOID:0111355,IAO:0000115,A hydrolethalus syndrome that has_material_basis_in homozygous or compound heterozygous mutation in the HYLS1 gene on chromosome 11q24.2.,en,es,El síndrome hidrotálico tiene_base_material_en una mutación homocigota o heterocigota compuesta en el gen HYLS1 en el cromosoma 11q24.2.,1
DOID:0111356,IAO:0000115,A hydrolethalus syndrome that has_material_basis_in homozygous or compound heterozygous mutation in the KIF7 gene on chromosome 15q26.1.,en,es,El síndrome hidrotálico tiene_base_material_en una mutación homocigota o heterocigota compuesta en el gen KIF7 en el cromosoma 15q26.1.,1
DOID:0111357,IAO:0000115,"A skin disease characterized by lack of epidermal ridges on the fingers, toes, palms and soles that has_material_basis_in heterozygous mutation in the SMARCAD1 gene on chromosome 4q22.3.",en,es,"La enfermedad de la piel se caracteriza por la falta de crestas epidérmicas en los dedos de las manos,  los pies,  las palmas de las manos y las plantas de los pies y tiene_base_material_en una mutación heterocigota en el gen SMARCAD1 en el cromosoma 4q22.3"".",1
DOID:0111358,IAO:0000115,"A syndrome characterized by growth retardation, proportionate short stature, delayed bone age, delayed speech development and facial features including triangular shape, deep-set eyes, long eyelashes, bulbous nose, wide columella, short philtrum, and thin lips that has_material_basis_in heterozygous mutation in the SRCAP gene on chromosome 16p11.2.",en,es,"El síndrome se caracteriza por retraso del crecimiento,  baja estatura proporcionada,  retraso en la edad ósea,   retraso en el desarrollo del habla y rasgos faciales que incluyen forma triangular,  ojos hundidos,  pestañas largas, nariz bulbosa,  columela ancha,  surco nasolabial corto y labios finos y tiene_base_material_en una mutación heterocigota en el gen SRCAP en el cromosoma 16p11.2"".",1
DOID:0111360,IAO:0000115,"A syndrome characterized by onset in childhood of progressive hypotrichosis, lymphedema, telangiectasia, and renal defects that has_material_basis_in heterozygous mutation in the SOX18 gene on chromosome 20q13.33.",en,es,"El síndrome se caracteriza por la aparición en la infancia de hipotricosis progresiva,  linfedema,  telangiectasia y defectos renales y tiene_base_material_en una mutación heterocigota en el gen SOX18 en el cromosoma 20q13.33"".",1
DOID:0111361,IAO:0000115,"A syndrome characterized by onset at birth or early childhood of progressive hypotrichosis, lymphedema, and telangiectasia that has_material_basis_in homozygous or compound heterozygous mutation in the SOX18 gene on chromosome 20q13.33.",en,es,"El síndrome se caracteriza por la aparición al nacer o en la primera infancia de hipotricosis progresiva,  linfedema y telangiectasia y tiene_base_material_en una mutación homocigota o heterocigota compuesta en el gen SOX18 del cromosoma 20q13.33"".",1
DOID:0111362,IAO:0000115,An amino acid metabolic disorder characterized by a defect in tyrosine metabolism with transient metabolic acidosis and tyrosinemia that improves with a phenylalanine and tyrosine restricted diet and presence of the hawksin metabolite in the urine throughout life that has_material_basis_in heterozygous mutation in HPD on chromosome 12q24.31.,en,es,"El trastorno metabólico de los aminoácidos se caracteriza por un defecto en el metabolismo de la tirosina con acidosis metabólica transitoria y tirosinemia que mejora con una dieta restringida en fenilalanina y tirosina y presencia del metabolito hawksin en la orina durante toda la vida y tiene_base_material_en una mutación heterocigota en HPD en el cromosoma 12q24.31"".",1
