class,synonym,clase,sinónimo,class_match
http://purl.obolibrary.org/obo/DOID_0112382,autosomal recessive limb-girdle muscular dystrophy 24,http://purl.obolibrary.org/obo/DOID_0112382,distrofia muscular de cinturas de extremidades autosómica recesiva 24,TRUE
http://purl.obolibrary.org/obo/DOID_0112382,"muscular dystrophy-dystroglycanopathy (limb-girdle) type C, 8",http://purl.obolibrary.org/obo/DOID_0112382,"distrofia-distroglicanopatía muscular (cinturas de las extremidades) tipo C, 8",TRUE
http://purl.obolibrary.org/obo/DOID_0112382,"muscular dystrophy-dystroglycanopathy, limb-girdle, POMGNT2-related",http://purl.obolibrary.org/obo/DOID_0112382,"distrofia-distroglicanopatía muscular, cinturas de las extremidades, relacionada con POMGNT2",TRUE
http://purl.obolibrary.org/obo/DOID_10039,juvenile neurosyphilis,http://purl.obolibrary.org/obo/DOID_10039,neurosífilis juvenil,TRUE
http://purl.obolibrary.org/obo/DOID_10488,Congenital atresia of anus,http://purl.obolibrary.org/obo/DOID_10488,Atresia congénita del ano,TRUE
http://purl.obolibrary.org/obo/DOID_10488,Congenital or infantile occlusion of anus,http://purl.obolibrary.org/obo/DOID_10488,Oclusión congénita o infantil del ano,TRUE
http://purl.obolibrary.org/obo/DOID_10488,anal atresia,http://purl.obolibrary.org/obo/DOID_10488,atresia anal,TRUE
http://purl.obolibrary.org/obo/DOID_2860,hemoglobinopathies,http://purl.obolibrary.org/obo/DOID_2860,hemoglobinopatías,TRUE
http://purl.obolibrary.org/obo/DOID_10892,familial hypospadias,http://purl.obolibrary.org/obo/DOID_10892,hipospadias familiar,TRUE
http://purl.obolibrary.org/obo/DOID_11211,primary congenital glaucoma 3A,http://purl.obolibrary.org/obo/DOID_11211,glaucoma congénito primario 3A,TRUE
http://purl.obolibrary.org/obo/DOID_11211,simple buphthalmos,http://purl.obolibrary.org/obo/DOID_11211,buftalmos simple,TRUE
http://purl.obolibrary.org/obo/DOID_11367,"APHAKIA, CONGENITAL PRIMARY",http://purl.obolibrary.org/obo/DOID_11367,"AFAQUIA, PRIMARIA CONGÉNITA",TRUE
http://purl.obolibrary.org/obo/DOID_11367,Congenital absence of lens,http://purl.obolibrary.org/obo/DOID_11367,Ausencia congénita del cristalino,TRUE
http://purl.obolibrary.org/obo/DOID_1148,postaxial polydactyly,http://purl.obolibrary.org/obo/DOID_1148,polidactilia postaxial,TRUE
http://purl.obolibrary.org/obo/DOID_1148,Supernumerary digit,http://purl.obolibrary.org/obo/DOID_1148,Dígito supernumerario,TRUE
http://purl.obolibrary.org/obo/DOID_12961,Poland's syndactyly,http://purl.obolibrary.org/obo/DOID_12961,la sindactilia de Polonia,TRUE
http://purl.obolibrary.org/obo/DOID_13336,Toxoplasmosis - congen.,http://purl.obolibrary.org/obo/DOID_13336,Toxoplasmosis - congen.,TRUE
http://purl.obolibrary.org/obo/DOID_1342,congenital aplastic anaemia,http://purl.obolibrary.org/obo/DOID_1342,anemia aplásica congénita,TRUE
http://purl.obolibrary.org/obo/DOID_1342,congenital aplastic anemia,http://purl.obolibrary.org/obo/DOID_1342,anemia aplásica congénita,TRUE
http://purl.obolibrary.org/obo/DOID_1342,congenital hypoplastic anaemia,http://purl.obolibrary.org/obo/DOID_1342,anemia hipoplásica congénita,TRUE
http://purl.obolibrary.org/obo/DOID_1342,Constitutional aplastic anaemia,http://purl.obolibrary.org/obo/DOID_1342,Anemia aplásica constitucional,TRUE
http://purl.obolibrary.org/obo/DOID_13620,Atrial septal defect within oval fossa,http://purl.obolibrary.org/obo/DOID_13620,Comunicación interauricular dentro de la fosa oval,TRUE
http://purl.obolibrary.org/obo/DOID_13620,"Defect, Patent or persistent, ostium secundum",http://purl.obolibrary.org/obo/DOID_13620,"Defecto, patente o persistente, ostium secundum",TRUE
http://purl.obolibrary.org/obo/DOID_13620,Ostium secundum type atrial septal defect,http://purl.obolibrary.org/obo/DOID_13620,Comunicación interauricular tipo Ostium secundum,TRUE
http://purl.obolibrary.org/obo/DOID_13620,Persistent ostium secundum,http://purl.obolibrary.org/obo/DOID_13620,Ostium secundum persistente,TRUE
http://purl.obolibrary.org/obo/DOID_13620,foramen ovale patent,http://purl.obolibrary.org/obo/DOID_13620,foramen oval permeable,TRUE
http://purl.obolibrary.org/obo/DOID_14177,Congenital hypogammaglobulinaemia,http://purl.obolibrary.org/obo/DOID_14177,Hipogammaglobulinemia congénita,TRUE
http://purl.obolibrary.org/obo/DOID_14681,Silver Russell Dwarfism,http://purl.obolibrary.org/obo/DOID_14681,Enanismo Silver Russell,TRUE
http://purl.obolibrary.org/obo/DOID_1657,Interventricular septal defect,http://purl.obolibrary.org/obo/DOID_1657,Comunicación interventricular,TRUE
http://purl.obolibrary.org/obo/DOID_1657,Ventricular septal abnormality,http://purl.obolibrary.org/obo/DOID_1657,Anomalía del tabique ventricular,TRUE
http://purl.obolibrary.org/obo/DOID_1998,Lutembacher syndrome,http://purl.obolibrary.org/obo/DOID_1998,síndrome de Lutembacher,TRUE
http://purl.obolibrary.org/obo/DOID_1998,Lutembacher's anomaly,http://purl.obolibrary.org/obo/DOID_1998,anomalía de Lutembacher,TRUE
http://purl.obolibrary.org/obo/DOID_2236,Factor I deficiency,http://purl.obolibrary.org/obo/DOID_2236,Deficiencia de factor I,TRUE
http://purl.obolibrary.org/obo/DOID_2236,Fibrinogen deficiency,http://purl.obolibrary.org/obo/DOID_2236,Deficiencia de fibrinógeno,TRUE
http://purl.obolibrary.org/obo/DOID_2859,Hb-C disease,http://purl.obolibrary.org/obo/DOID_2859,enfermedad Hb-C,TRUE
http://purl.obolibrary.org/obo/DOID_3827,Diaphragmatic Hernia,http://purl.obolibrary.org/obo/DOID_3827,Hernia diafragmática,TRUE
http://purl.obolibrary.org/obo/DOID_4297,Halasz syndrome,http://purl.obolibrary.org/obo/DOID_4297,síndrome de Halasz,TRUE
http://purl.obolibrary.org/obo/DOID_4297,congenital venolobar syndrome,http://purl.obolibrary.org/obo/DOID_4297,síndrome venolobar congénito,TRUE
http://purl.obolibrary.org/obo/DOID_4297,hypogenetic lung syndrome,http://purl.obolibrary.org/obo/DOID_4297,síndrome pulmonar hipogenético,TRUE
http://purl.obolibrary.org/obo/DOID_4297,mirror-image lung syndrome,http://purl.obolibrary.org/obo/DOID_4297,síndrome pulmonar de imagen especular,TRUE
http://purl.obolibrary.org/obo/DOID_4297,pulmonary venolobar syndrome,http://purl.obolibrary.org/obo/DOID_4297,síndrome venolobar pulmonar,TRUE
http://purl.obolibrary.org/obo/DOID_4297,total anomalous pulmonary venous return,http://purl.obolibrary.org/obo/DOID_4297,retorno venoso pulmonar anómalo total,TRUE
http://purl.obolibrary.org/obo/DOID_4297,vena cava bronchovascular syndrome,http://purl.obolibrary.org/obo/DOID_4297,síndrome broncovascular de la vena cava,TRUE
http://purl.obolibrary.org/obo/DOID_5378,Hb-D disease,http://purl.obolibrary.org/obo/DOID_5378,enfermedad Hb-D,TRUE
http://purl.obolibrary.org/obo/DOID_5379,Hb-E disease,http://purl.obolibrary.org/obo/DOID_5379,enfermedad Hb-E,TRUE
http://purl.obolibrary.org/obo/DOID_6406,Dextrotransposition of aorta,http://purl.obolibrary.org/obo/DOID_6406,Dextrotransposición de la aorta,TRUE
http://purl.obolibrary.org/obo/DOID_6406,Double outlet right ventricle with subpulmonary ventricular septal defect,http://purl.obolibrary.org/obo/DOID_6406,Ventrículo derecho de doble salida con comunicación interventricular subpulmonar,TRUE
http://purl.obolibrary.org/obo/DOID_6406,Taussig-Bing syndrome or defect,http://purl.obolibrary.org/obo/DOID_6406,síndrome o defecto de Taussig-Bing,TRUE
http://purl.obolibrary.org/obo/DOID_6419,"Ventricular septal defect with pulmonary stenosis or atresia, dextraposition of aorta, and hypertrophy of right ventricle",http://purl.obolibrary.org/obo/DOID_6419,"Comunicación interventricular con estenosis o atresia pulmonar, dextraposición de la aorta e hipertrofia del ventrículo derecho",TRUE
http://purl.obolibrary.org/obo/DOID_7280,Congenital Epulides,http://purl.obolibrary.org/obo/DOID_7280,Epulides congénitas,TRUE
http://purl.obolibrary.org/obo/DOID_758,Complete transposition,http://purl.obolibrary.org/obo/DOID_758,Transposición completa,TRUE
http://purl.obolibrary.org/obo/DOID_758,Laterality sequence,http://purl.obolibrary.org/obo/DOID_758,Secuencia de lateralidad,TRUE
http://purl.obolibrary.org/obo/DOID_758,situs inversus viscerum,http://purl.obolibrary.org/obo/DOID_758,situs inversus viscerum,TRUE
http://purl.obolibrary.org/obo/DOID_8418,Infantile fibrosarcoma,http://purl.obolibrary.org/obo/DOID_8418,Fibrosarcoma infantil,TRUE
http://purl.obolibrary.org/obo/DOID_9296,Labium leporinum,http://purl.obolibrary.org/obo/DOID_9296,Labio leporino,TRUE
http://purl.obolibrary.org/obo/DOID_9296,cheiloschisis,http://purl.obolibrary.org/obo/DOID_9296,queilosquisis,TRUE
http://purl.obolibrary.org/obo/DOID_9296,"cleft lip, unilateral, complete",http://purl.obolibrary.org/obo/DOID_9296,"labio leporino, unilateral, completo",TRUE
http://purl.obolibrary.org/obo/DOID_9296,complete unilateral cleft lip,http://purl.obolibrary.org/obo/DOID_9296,labio leporino unilateral completo,TRUE
http://purl.obolibrary.org/obo/DOID_9296,hare lip,http://purl.obolibrary.org/obo/DOID_9296,labio de liebre,TRUE
http://purl.obolibrary.org/obo/DOID_9487,Meckel Diverticulum,http://purl.obolibrary.org/obo/DOID_9487,Divertículo de Meckel,TRUE
http://purl.obolibrary.org/obo/DOID_9487,Persistent vitelline duct,http://purl.obolibrary.org/obo/DOID_9487,Conducto vitelino persistente,TRUE
http://purl.obolibrary.org/obo/DOID_9565,Heart predominantly in right hemithorax,http://purl.obolibrary.org/obo/DOID_9565,Corazón predominantemente en hemitórax derecho,TRUE
